inventor_id,name,country
fl:ab_ln:ghosh-6,Abhirup Ghosh,IN
fl:ab_ln:gnanavelu-1,Abinesh Gnanavelu,IE
fl:ab_ln:goldsteen-1,Abigail Goldsteen,IL
fl:ab_ln:guerfi-1,Abdelbast Guerfi,CA
fl:ab_ln:gupta-16,Abhinav Gupta,US
fl:ab_ln:gupta-7,Abhishek Gupta,US
fl:ab_ln:gurav-1,Abhijit Gurav,US
fl:ab_ln:habib-1,Abdul A. Habib,US
fl:ab_ln:hagr-1,Abdulrahman Abdullah Hagr,SA
fl:ab_ln:hakeem-2,Abbas Saeed Hakeem,SA
fl:ab_ln:hamam-1,Abdelwahab Hamam,CA
fl:ab_ln:hari-1,Abarajith S. Hari,US
fl:ab_ln:hasan-5,Abid HASAN,CA
fl:ab_ln:heifets-1,Abraham Heifets,US
fl:ab_ln:henderson-1,Abigail Henderson,US
fl:ab_ln:husseiny-1,Abdo A. Husseiny,US
fl:ab_ln:islam-1,Abu S. Islam,US
fl:ab_ln:jamshidiroudbari-1,Abbas Jamshidi-Roudbari,US
fl:ab_ln:jamshidiroudbari-2,Abbas Jamshidi Roudbari,US
fl:ab_ln:jimoh-1,Abiola Azeez Jimoh,NG
fl:ab_ln:jose-1,Aby Jose,IN
fl:ab_ln:joseph-2,Abner D. Joseph,US
fl:ab_ln:joshi-3,Abhigyan Joshi,IN
fl:ab_ln:joshi-6,Abhijit Joshi,US
fl:ab_ln:kalamkar-1,Abhijit Kalamkar,US
fl:ab_ln:kapoor-2,Abhinav Kapoor,US
fl:ab_ln:karem-1,Abe Karem,US
fl:ab_ln:kashyap-5,Abhilash Ravi Kashyap,US
fl:ab_ln:kawde-2,Abdel-Nasser M. Kawde,SA
fl:ab_ln:khande-1,Abhijit Rajkumar Khande,IN
fl:ab_ln:khangar-1,Abhijeet A. Khangar,US
fl:ab_ln:kharrat-1,Abdel M. Kharrat,CA
fl:ab_ln:kulkarni-11,Abhay Kulkarni,IN
fl:ab_ln:kulkarni-18,Abhijit Kulkarni,US
fl:ab_ln:kulkarni-3,Abhijeet Chandrakant Kulkarni,US
fl:ab_ln:kumar-10,Abhishek Kumar,NL
fl:ab_ln:lahiri-4,Abhirup Lahiri,IN
fl:ab_ln:lance-1,Abram Simeon Lance,US
fl:ab_ln:longmire-1,Abraham S. Longmire,US
fl:ab_ln:mallick-1,Abhijit Basu Mallick,US
fl:ab_ln:manohar-3,Abhijeet Manohar,IN
fl:ab_ln:mathew-6,Abraham Mathew,US
fl:ab_ln:mathew-8,Abey K. Mathew,US
fl:ab_ln:maxwell-2,Abanni Maxwell,US
fl:ab_ln:mehari-1,Abel Mehari,US
fl:ab_ln:mendelson-1,Abraham Mendelson,IL
fl:ab_ln:mishra-12,Abhishek Mishra,IN
fl:ab_ln:modi-5,Abhishek Modi,IN
fl:ab_ln:mohaisen-1,Abedelaziz Mohaisen,US
fl:ab_ln:mohamad-1,Abdulaziz Mohamad,FR
fl:ab_ln:mohammed-4,Abdul Rasheed Mohammed,IN
fl:ab_ln:mozaffari-1,Abdolhossein Mozaffari,IR
fl:ab_ln:nabors-1,Abigail Nabors,US
fl:ab_ln:naik-3,Abhay Naik,US
fl:ab_ln:narulkar-1,Abhishek Narulkar,US
fl:ab_ln:nassar-2,Abdalla R. Nassar,US
fl:ab_ln:navalekar-1,Abhijit Navalekar,US
fl:ab_ln:ogale-1,Abhijit Ogale,US
fl:ab_ln:oudina-1,Abdelkrim Oudina,CA
fl:ab_ln:patangay-1,Abhilash Patangay,US
fl:ab_ln:patel-7,Abhay Patel,US
fl:ab_ln:pathak-1,Abhinav Pathak,US
fl:ab_ln:pathak-2,Abhishek Pathak,IN
fl:ab_ln:patil-1,Abhimanyu O. Patil,US
fl:ab_ln:patil-6,Abhishek Pramod Patil,US
fl:ab_ln:pednekar-1,Abhishek Pednekar,US
fl:ab_ln:pereznuevo-1,Abraham Pérez Nuevo,ES
fl:ab_ln:prasad-3,Abhishek Prasad,US
fl:ab_ln:premanath-1,ABHIJEETH AAREY PREMANATH,US
fl:ab_ln:qureshi-1,Abdul Faheem Qureshi,US
fl:ab_ln:rafii-2,Abbas Rafii,US
fl:ab_ln:rahmo-1,Abdulkader Rahmo,US
fl:ab_ln:raj-1,Abhijitsinh Raj,US
fl:ab_ln:rank-1,Abraham Rank,US
fl:ab_ln:raouf-1,Abdul Aziz Raouf,CA
fl:ab_ln:raouf-2,Abida Raouf,CA
fl:ab_ln:rege-2,Abhiskek Rege,US
fl:ab_ln:rehman-1,Abdul Rehman,CA
fl:ab_ln:rohatgi-1,Abhishek Rohatgi,CA
fl:ab_ln:sadasivarao-1,Abhinava Shivakumar Sadasivarao,US
fl:ab_ln:sait-2,Abdul Sathar Sait,US
fl:ab_ln:salvi-1,Abhijit Salvi,US
fl:ab_ln:sanuallah-1,Abu S. Sanuallah,US
fl:ab_ln:sayed-2,Abu Sayed,US
fl:ab_ln:sebastian-2,Abu Sebastian,CH
fl:ab_ln:seth-3,Abhishek Seth,IN
fl:ab_ln:sethy-1,Abhinav Sethy,US
fl:ab_ln:shabbir-1,Abdul Qadir Shabbir,SG
fl:ab_ln:shah-9,Abhishek Shah,IN
fl:ab_ln:sheopory-1,Abhishek Sheopory,IN
fl:ab_ln:shivkumar-1,Abhishek Shivkumar,IN
fl:ab_ln:shocket-1,Abraham L. Shocket,US
fl:ab_ln:shuaib-1,Abdelrahman N. Shuaib,US
fl:ab_ln:singh-19,Abhishek Singh,US
fl:ab_ln:singh-23,Abhijeet Singh,IN
fl:ab_ln:singhal-3,Abhishek Singhal,US
fl:ab_ln:suman-1,Abhishek Suman,IN
fl:ab_ln:tahri-1,Abdellah Tahri,BE
fl:ab_ln:tambat-1,Abhishek Ramesh Tambat,US
fl:ab_ln:thakur-3,Abesh Thakur,GB
fl:ab_ln:tiwari-2,Abhinav Tiwari,US
fl:ab_ln:tiwari-3,Abhishek Tiwari,US
fl:ab_ln:tiwari-5,Abhishek Tiwari,US
fl:ab_ln:ukil-1,Abhisek Ukil,SG
fl:ab_ln:underkofler-1,Abraham M. Underkofler,US
fl:ab_ln:vaccaro-1,Abram M. Vaccaro,US
fl:ab_ln:vaidya-4,Abhishek Vaidya,US
fl:ab_ln:vardhan-1,Abhay Vardhan,US
fl:ab_ln:vegh-1,Abraham Vegh,US
fl:ab_ln:walji-2,Abbas M. Walji,US
fl:ab_ln:welborn-1,Abigail Welborn,US
fl:ab_ln:wien-1,Abraham Wien,US
fl:ab_ln:yee-1,Abraham Yee,US
fl:ab_ln:yousefi-1,Abazar Yousefi,IR
fl:ab_ln:zangen-1,Abraham Zangen,IL
fl:ab_ln:zarrouk-1,Abdelkader Zarrouk,MA
fl:ac_ln:adhikari-1,Achyut Adhikari,PK
fl:ac_ln:biener-1,Achim Biener,DE
fl:ac_ln:bivigoukoumba-2,Achille Mayelle BIVIGOU KOUMBA,US
fl:ac_ln:brandt-3,Achi Brandt,US
fl:ac_ln:breitling-1,Achim Breitling,DE
fl:ac_ln:brenk-1,Achim Brenk,DE
fl:ac_ln:brucker-1,Achim D. Brucker,GB
fl:ac_ln:dutta-1,Achyut Kumar Dutta,US
fl:ac_ln:feenbecker-1,Achim Feßenbecker,DE
fl:ac_ln:feyerabend-1,Achim Feyerabend,DE
fl:ac_ln:fokouenkoutche-1,Achille B. Fokoue-Nkoutche,US
fl:ac_ln:geiser-1,Achim Geiser,CH
fl:ac_ln:gotterbarm-1,Achim Gotterbarm,DE
fl:ac_ln:gratz-1,Achim Gratz,DE
fl:ac_ln:haring-1,Achilles Häring,DE
fl:ac_ln:hess-1,Achim Hess,DE
fl:ac_ln:hilgers-1,Achim Hilgers,NL
fl:ac_ln:hofmann-1,Achim Hofmann,DE
fl:ac_ln:kaffee-1,Achim Kaffee,DE
fl:ac_ln:klein-1,Achim Klein,DE
fl:ac_ln:koerber-2,Achim Gerhard Rolf Koerber,NL
fl:ac_ln:langens-1,Achim Langens,DE
fl:ac_ln:luft-1,Achim Luft,DE
fl:ac_ln:meisiek-1,Achim Meisiek,DE
fl:ac_ln:menne-1,Achim Menne,DE
fl:ac_ln:moeller-2,Achim Moeller,DE
fl:ac_ln:prasad-1,Achampeta Rathan Prasad,IN
fl:ac_ln:ried-1,Achim Ried,DE
fl:ac_ln:sandhu-1,Achint Sandhu,CA
fl:ac_ln:sinz-1,Achim Sinz,DE
fl:ac_ln:vowe-1,Achim Vowe,DE
fl:ac_ln:weber-1,Achim Weber,DE
fl:ad_ln:abate-1,Adam R. Abate,US
fl:ad_ln:adams-1,Aditha May Adams,US
fl:ad_ln:adeyeye-1,Adekunle Adeyeye,SG
fl:ad_ln:adilovic-1,Adnan Adilovic,DE
fl:ad_ln:agic-1,Adnan Agic,SE
fl:ad_ln:alani-1,Adam W. G. Alani,US
fl:ad_ln:alhajji-1,Adnan Al-Hajji,SA
fl:ad_ln:altman-2,Adam J. Altman,US
fl:ad_ln:ambrecht-1,Adam Daniel Ambrecht,US
fl:ad_ln:ammerlaan-1,Adrianus Martinus Jozeph Ammerlaan,NL
fl:ad_ln:anderson-16,Adam Anderson,US
fl:ad_ln:apodaca-1,Adrian C. Apodaca,US
fl:ad_ln:arbree-1,Adam Arbree,US
fl:ad_ln:arcedera-1,Adrian Arcedera,US
fl:ad_ln:arnalvalero-1,Adolfo Arnal Valero,ES
fl:ad_ln:arts-1,Ad Arts,NL
fl:ad_ln:ashkenazy-1,Adi Ashkenazy,IL
fl:ad_ln:atkins-1,Adreis Atkins,US
fl:ad_ln:auell-1,Adam Auell,US
fl:ad_ln:avidor-1,Adi Avidor,IL
fl:ad_ln:avramescu-1,Adrian Stefan Avramescu,DE
fl:ad_ln:baeten-1,Adrianes Johannes Baeten,NL
fl:ad_ln:bajaj-2,Aditya Bajaj,IN
fl:ad_ln:baker-5,Adam Baker,DK
fl:ad_ln:bakker-1,Adriaan Bakker,NL
fl:ad_ln:bakker-3,Adrianus Q. Bakker,NL
fl:ad_ln:ballai-1,Adam Ballai,US
fl:ad_ln:ballard-3,Adam R. Ballard,US
fl:ad_ln:banker-1,Adam Nathan Banker,US
fl:ad_ln:barantz-1,Adam Barantz,US
fl:ad_ln:barbu-1,Adrian Barbu,US
fl:ad_ln:bargh-1,Adrian Neil Bargh,GB
fl:ad_ln:barker-1,Adam Barker,US
fl:ad_ln:barlow-2,Adam Francis Barlow,AU
fl:ad_ln:barsi-1,Adriano Barsi,IT
fl:ad_ln:barth-1,Adam T. Barth,US
fl:ad_ln:basavalingappa-1,Adarsh Basavalingappa,US
fl:ad_ln:baumgartner-1,Adrian Baumgartner,CH
fl:ad_ln:bello-2,Adekunle Bello,US
fl:ad_ln:bennett-1,Adrian Bennett,GB
fl:ad_ln:benson-1,Adebukola Oluwaseun Benson,US
fl:ad_ln:berger-3,Adam L. Berger,US
fl:ad_ln:berman-2,Adam L. Berman,US
fl:ad_ln:biery-1,"Addney T. Biery, II",US
fl:ad_ln:bignami-1,Adrian Bignami,SE
fl:ad_ln:birck-1,Ademar Birck,BR
fl:ad_ln:bishop-2,Adam T. Bishop,US
fl:ad_ln:bjelosevic-1,Adis Bjelosevic,DK
fl:ad_ln:blum-3,Adrienne L. Blum,US
fl:ad_ln:bodishbaugh-1,Adrian Benjamin Bodishbaugh,US
fl:ad_ln:boehm-1,Adi Boehm,IL
fl:ad_ln:bone-1,Adam Bone,GB
fl:ad_ln:borochoff-1,Adam Borochoff,US
fl:ad_ln:bosworth-1,Adrian Bosworth,US
fl:ad_ln:bourke-1,Adrian Bourke,US
fl:ad_ln:bouvier-1,Adeline Bouvier,FR
fl:ad_ln:bowen-2,Adam Bowen,US
fl:ad_ln:braham-1,Adam D. Braham,US
fl:ad_ln:braig-1,Adalbert Braig,DE
fl:ad_ln:brand-3,Adam Brand,US
fl:ad_ln:brasche-1,Adrienne M. Brasche,US
fl:ad_ln:britton-3,Adam Britton,US
fl:ad_ln:brockman-1,Adam H. Brockman,US
fl:ad_ln:broda-1,Adam Broda,US
fl:ad_ln:broders-2,Adam C. Broders,US
fl:ad_ln:brondex-1,Adrien Brondex,FR
fl:ad_ln:broughton-1,Adam Verne BROUGHTON,US
fl:ad_ln:brown-15,Adam Brown,US
fl:ad_ln:buckley-1,Adrian Buckley,US
fl:ad_ln:buenodesantiago-1,Adrian Bueno De Santiago,ES
fl:ad_ln:bursey-1,Adam D. Bursey,US
fl:ad_ln:canoso-1,Adrian Canoso,US
fl:ad_ln:cantor-1,Adam S. Cantor,US
fl:ad_ln:canzi-1,Adriano Canzi,US
fl:ad_ln:carbobarrios-1,Adria Carbo Barrios,US
fl:ad_ln:carie-1,Adam Carie,US
fl:ad_ln:carlson-4,Adam Carlson,US
fl:ad_ln:caroen-2,Adrian Barclay Caroen,GB
fl:ad_ln:carter-6,Adam Carter,US
fl:ad_ln:caruso-1,Adam Caruso,US
fl:ad_ln:carver-2,Adam Carver,US
fl:ad_ln:caulfield-1,Adrian M. Caulfield,US
fl:ad_ln:cecil-1,Adam C. Cecil,US
fl:ad_ln:cense-1,Adriaan Cense,NL
fl:ad_ln:cepic-1,Adnan Cepic,CA
fl:ad_ln:cerepi-1,Adrian Cerepi,FR
fl:ad_ln:chamberlain-1,Adam L. Chamberlain,US
fl:ad_ln:chavez-1,Adrian R. Chavez,US
fl:ad_ln:chesney-1,Adam Chesney,GB
fl:ad_ln:cheyer-1,Adam Cheyer,US
fl:ad_ln:cianfichi-1,Adam Cianfichi,US
fl:ad_ln:cirioli-1,Adriano Cirioli,US
fl:ad_ln:clark-4,Adam J. Clark,US
fl:ad_ln:clark-7,Adam T. Clark,US
fl:ad_ln:cohen-8,Adam Cohen,US
fl:ad_ln:comeau-3,Adrien Joseph Comeau,CA
fl:ad_ln:conway-3,Adam Conway,US
fl:ad_ln:cook-1,Adrian Cook,US
fl:ad_ln:cote-1,Adrien P. Cote,CA
fl:ad_ln:coulet-1,Adrien Coulet,FR
fl:ad_ln:coulterman-1,Adam Coulterman,CA
fl:ad_ln:crisan-1,Adrian Crisan,US
fl:ad_ln:cunningham-1,Adam Cunningham,US
fl:ad_ln:d'angelo-1,Adam D'Angelo,US
fl:ad_ln:daniel-3,Adrien Daniel,FR
fl:ad_ln:danzer-1,Adrian Dänzer,CH
fl:ad_ln:dasilva-4,Aderiano M. da Silva,US
fl:ad_ln:davis-9,Adrian Davis,GB
fl:ad_ln:decicco-1,Adolfo De Cicco,IT
fl:ad_ln:dedreu-2,Adrian Jan De Dreu,CA
fl:ad_ln:degroot-1,Adrianus Wilhelmus De Groot,NL
fl:ad_ln:delgado-1,"Adon Delgado, Jr.",US
fl:ad_ln:denissen-2,Adrianus Johannes Maria Denissen,NL
fl:ad_ln:denvir-2,Adrian J. Denvir,US
fl:ad_ln:deoliveira-2,Adir Rodrigues de Oliveira,BR
fl:ad_ln:dixit-1,Aditi Chandrashekhar Dixit,US
fl:ad_ln:dobrin-1,Adrian Serban Dobrin,CA
fl:ad_ln:dokos-1,Adam G. Dokos,US
fl:ad_ln:dorfman-1,Adam Robert Dorfman,US
fl:ad_ln:downey-2,Adam Darwin Downey,US
fl:ad_ln:dragomir-1,Adrian Dragomir,US
fl:ad_ln:drzewiecki-1,Adrian Drzewiecki,US
fl:ad_ln:dubov-1,Adam Mark Dubov,US
fl:ad_ln:dumitras-1,Adriana Dumitras,US
fl:ad_ln:ebner-1,Adrian Ebner,PY
fl:ad_ln:echarte-1,Adriana M. Echarte,AR
fl:ad_ln:eckert-1,Adrian S. Eckert,DE
fl:ad_ln:edelhauser-1,Adam John Edelhauser,US
fl:ad_ln:edwards-2,Adam C. Edwards,US
fl:ad_ln:eijkelenboom-1,Adriaan Eijkelenboom,NL
fl:ad_ln:elam-1,"Adonis Elam, Sr.",US
fl:ad_ln:elkeles-1,Adi Elkeles,IL
fl:ad_ln:ellison-2,Adam James Ellison,US
fl:ad_ln:elsherbini-1,Adel A. Elsherbini,US
fl:ad_ln:eroglu-1,Adnan Eroglu,CH
fl:ad_ln:esmail-1,Adnan Esmail,US
fl:ad_ln:espeseth-1,Adam Michael Espeseth,US
fl:ad_ln:estrada-1,Adam Estrada,US
fl:ad_ln:ethier-1,Adrienne Lynn McKay Ethier,CA
fl:ad_ln:ewing-1,Adam Cole Ewing,US
fl:ad_ln:fabre-3,Adrien Jacques Philippe Fabre,FR
fl:ad_ln:favia-1,Adam Favia,US
fl:ad_ln:fazackerley-1,Adam D. Fazackerley,US
fl:ad_ln:fern-1,Adam Jeremy Fern,US
fl:ad_ln:ferrari-3,Adriano Ferrari,IT
fl:ad_ln:ferrari-5,Adalberto Ferrari,BR
fl:ad_ln:fetz-1,Adrian Fetz,CH
fl:ad_ln:fields-1,Adam C. Fields,US
fl:ad_ln:foley-3,Adam Foley,US
fl:ad_ln:friedman-5,Adam Friedman,US
fl:ad_ln:friedrich-2,Adam Friedrich,US
fl:ad_ln:fuhr-2,Adam Curtis Fuhr,US
fl:ad_ln:fulay-1,Adeesh Fulay,US
fl:ad_ln:fuxman-1,Adrian M. Fuxman,CA
fl:ad_ln:gadgil-1,Aditya Gadgil,IN
fl:ad_ln:gage-1,Adam J. Gage,US
fl:ad_ln:gaidon-1,Adrien David Gaidon,FR
fl:ad_ln:ganjam-1,Aditya R. Ganjam,US
fl:ad_ln:garciasastre-1,Adolfo Garcia-Sastre,US
fl:ad_ln:garelli-1,Adam T. Garelli,US
fl:ad_ln:garg-1,Adesh Garg,US
fl:ad_ln:gaweda-1,Adam E. Gaweda,US
fl:ad_ln:gbadeyan-1,Adegoke Gbadeyan,GB
fl:ad_ln:gehring-1,Adam Gehring,SG
fl:ad_ln:geller-1,Adam Joseph Geller,US
fl:ad_ln:gerhard-1,Adrian C. Gerhard,US
fl:ad_ln:gesing-1,Adam J. Gesing,CA
fl:ad_ln:gettings-1,Adam M. Gettings,US
fl:ad_ln:ghetti-1,Adam Ghetti,US
fl:ad_ln:ghozeil-1,Adam L. Ghozeil,US
fl:ad_ln:giambastiani-1,Adolfo Giambastiani,IT
fl:ad_ln:gielniewski-1,Adam Gielniewski,PL
fl:ad_ln:gilley-1,Adam Gilley,US
fl:ad_ln:gisolf-1,Adriaan Gisolf,GB
fl:ad_ln:glazier-1,Adam Glazier,US
fl:ad_ln:glover-2,Adrian P. Glover,US
fl:ad_ln:goldsmith-1,Adam T. Goldsmith,US
fl:ad_ln:goldstein-1,Adam Julian Goldstein,US
fl:ad_ln:golec-1,Adrian Golec,DE
fl:ad_ln:golos-1,Adam Golos,US
fl:ad_ln:goodman-2,Adam Goodman,US
fl:ad_ln:gooi-1,Adrian GOOI,CA
fl:ad_ln:goosen-1,Adriaan Johannes Goosen,US
fl:ad_ln:goren-3,Adi Goren,IL
fl:ad_ln:graham-1,Adrian A. Graham,US
fl:ad_ln:gray-4,Adam M. Gray,US
fl:ad_ln:greenberg-1,Adam Phillip Takla Greenberg,US
fl:ad_ln:greene-2,Adam R. Greene,US
fl:ad_ln:grenier-1,Adrien Grenier,DE
fl:ad_ln:gronowski-1,Adam Gronowski,CA
fl:ad_ln:groothuis-2,Adam Groothuis,US
fl:ad_ln:gross-3,Adam F. Gross,US
fl:ad_ln:gudat-1,Adam J. Gudat,US
fl:ad_ln:haarsma-1,Adriana Dorien Haarsma,NL
fl:ad_ln:habusha-1,Adi Habusha,IL
fl:ad_ln:hanson-1,Adam Hanson,US
fl:ad_ln:hardy-3,Adam Michael Hardy,US
fl:ad_ln:hart-3,Adam Hart,US
fl:ad_ln:heeren-1,Adrianus Marinus Wouter Heeren,NL
fl:ad_ln:heller-1,Adam Heller,US
fl:ad_ln:hensel-1,Adam D. Hensel,US
fl:ad_ln:hernandezhernandez-1,Adrian Hernandez Hernandez,ES
fl:ad_ln:hernandezsantisteban-1,Adolfo Hernandez Santisteban,US
fl:ad_ln:hershey-1,Adrienne A. Hershey,US
fl:ad_ln:hertz-1,Adam Hertz,US
fl:ad_ln:hirschtein-1,Adi Hirschtein,IL
fl:ad_ln:hofmann-1,Adam Christopher Hofmann,US
fl:ad_ln:hokansson-1,Adam Hokansson,US
fl:ad_ln:holm-1,Adam Josha Holm,US
fl:ad_ln:hruska-1,Adam M. Hruska,US
fl:ad_ln:huckfeldt-1,Adam Kenneth Huckfeldt,US
fl:ad_ln:hughes-1,Adam D. Hughes,US
fl:ad_ln:huwiler-1,Adrian Huwiler,CH
fl:ad_ln:iarossi-1,Adam Iarossi,AU
fl:ad_ln:ingalhalikar-1,Aditya Ingalhalikar,US
fl:ad_ln:jackson-9,Adele Jackson,CA
fl:ad_ln:jalbert-1,Adrienne Murphy Jalbert,US
fl:ad_ln:john-1,Adam Daniel John,US
fl:ad_ln:johnson-14,Adam Johnson,US
fl:ad_ln:johnson-17,Adrian Johnson,US
fl:ad_ln:jones-13,Adam Jones,US
fl:ad_ln:just-1,Adam Just,US
fl:ad_ln:kaimal-1,Aditya Kaimal,US
fl:ad_ln:kamlet-1,Adam Kamlet,US
fl:ad_ln:keilers-1,Adam Ethan Keilers,US
fl:ad_ln:kellogg-1,Adam M. Kellogg,US
fl:ad_ln:keys-1,Adam K. Keys,US
fl:ad_ln:khandelwal-1,Adarsh Khandelwal,IN
fl:ad_ln:kidron-2,Adi Kidron,IL
fl:ad_ln:kini-1,Adityashankar Kini,US
fl:ad_ln:klimek-1,Adrian Klimek,PL
fl:ad_ln:klingbeil-1,Adam Edgar Klingbeil,US
fl:ad_ln:koeppel-1,Adam Koeppel,US
fl:ad_ln:koevoets-2,Adrianus Hendrik Koevoets,NL
fl:ad_ln:kohlbrenner-1,Adrian Kohlbrenner,CH
fl:ad_ln:kohler-1,Adeline Köhler,DE
fl:ad_ln:koller-2,Adolf Koller,DE
fl:ad_ln:kon-1,Adriaan Dirk Kon,NL
fl:ad_ln:koosmann-1,Adam C. Koosmann,US
fl:ad_ln:korman-1,Adam Korman,US
fl:ad_ln:koroch-1,Adolfina Koroch,US
fl:ad_ln:kotrba-1,Adam J. Kotrba,US
fl:ad_ln:kraft-2,Adam Wiggen Kraft,US
fl:ad_ln:kramer-2,Adam Kramer,US
fl:ad_ln:kroening-1,Adam M. Kroening,US
fl:ad_ln:krolak-1,Adam Krolak,CA
fl:ad_ln:krull-1,Adam Krull,US
fl:ad_ln:kulkarni-8,Aditya Kulkarni,US
fl:ad_ln:kumar-14,Aditya Kumar,US
fl:ad_ln:kuppa-2,Aditya Kuppa,IE
fl:ad_ln:lafort-1,Adrianus Maria Lafort,NL
fl:ad_ln:lambert-3,Adam David Lambert,GB
fl:ad_ln:landbeck-1,Adrian Landbeck,DE
fl:ad_ln:lavoie-1,Adrien LaVoie,US
fl:ad_ln:ledgerwood-1,Adam Douglas Ledgerwood,US
fl:ad_ln:lee-2,Adam W. Lee,US
fl:ad_ln:leonards-3,Adam Leonards,US
fl:ad_ln:lespinasse-1,Adrien Lespinasse,FR
fl:ad_ln:levy-4,Ady Levy,US
fl:ad_ln:lewera-1,Adam Lewera,PL
fl:ad_ln:li-6,Adam H. Li,US
fl:ad_ln:liberatore-3,Adam Liberatore,US
fl:ad_ln:lichtenstein-1,Adam Harris Lichtenstein,US
fl:ad_ln:limer-1,Adam John Limer,GB
fl:ad_ln:lindberg-2,Adrian P. Lindberg,US
fl:ad_ln:litke-1,Adam Litke,US
fl:ad_ln:littke-1,Adam Littke,US
fl:ad_ln:london-1,Adam P. London,US
fl:ad_ln:loos-1,Adrian Loos,DE
fl:ad_ln:lopezsanchez-1,Adolfo Lopez Sanchez,ES
fl:ad_ln:loyd-1,Adrienne Rae Loyd,US
fl:ad_ln:lupsan-1,Adriana Lupsan,US
fl:ad_ln:luu-1,Adrianne Binh Luu,US
fl:ad_ln:mack-3,Adam Mack,US
fl:ad_ln:magen-2,Adar Magen,IL
fl:ad_ln:malach-1,Adi Malach,IL
fl:ad_ln:malofsky-1,Adam G. Malofsky,US
fl:ad_ln:marawar-1,Aditya A. Marawar,US
fl:ad_ln:marblestone-1,Adam Marblestone,US
fl:ad_ln:marek-1,Adam Marek,PL
fl:ad_ln:mariampillai-1,Adrian Mariampillai,CA
fl:ad_ln:markey-1,Adam Markey,US
fl:ad_ln:marosi-1,Adam Mark Marosi,US
fl:ad_ln:martin-5,Adam Martin,US
fl:ad_ln:martin-6,Adam Martin,US
fl:ad_ln:mayberry-1,Addison Mayberry,US
fl:ad_ln:mayer-3,Adam Mayer,US
fl:ad_ln:mcnicholas-1,Adrienne McNicholas,ES
fl:ad_ln:mcpadden-1,Adam J. McPadden,US
fl:ad_ln:mefford-1,Adam Mefford,US
fl:ad_ln:menachem-1,Adi Menachem,IL
fl:ad_ln:merchant-2,Adnan I. Merchant,US
fl:ad_ln:mettler-1,Adrian Mettler,US
fl:ad_ln:mezo-1,Adam R. Mezo,US
fl:ad_ln:michaud-1,Adrian Michaud,US
fl:ad_ln:mickols-1,Adriana F. Mickols,US
fl:ad_ln:miller-17,Adam Miller,US
fl:ad_ln:miller-7,Adam D. Miller,US
fl:ad_ln:mincher-1,Adrian Richard Mincher,GB
fl:ad_ln:minerick-1,Adrienne Robyn MINERICK,US
fl:ad_ln:mistreanu-2,Adrian M. Mistreanu,US
fl:ad_ln:mittleman-1,Adam Mittleman,US
fl:ad_ln:mjalli-1,Adnan M. M. Mjalli,US
fl:ad_ln:mohamed-4,Adel W. Mohamed,US
fl:ad_ln:moisa-1,Adam Moisa,US
fl:ad_ln:molyneaux-1,Adam MOLYNEAUX,CH
fl:ad_ln:montalvourbano-1,Adriana Montalvo Urbano,MX
fl:ad_ln:moore-3,Adam P. Moore,US
fl:ad_ln:morgan-2,Adam J. Morgan,US
fl:ad_ln:morley-1,Adam Douglas Morley,US
fl:ad_ln:moussa-1,Adel Moussa,US
fl:ad_ln:moya-1,Adam Moya,US
fl:ad_ln:muff-1,Adam J. Muff,US
fl:ad_ln:mulliken-1,Adam Mulliken,US
fl:ad_ln:murias-1,Adrian Murias,US
fl:ad_ln:murillo-2,Adrian E. Murillo,US
fl:ad_ln:muzumdar-1,Aditya Muzumdar,US
fl:ad_ln:najar-1,Adel Najar,AE
fl:ad_ln:napoles-1,Adrian Napoles,US
fl:ad_ln:naramore-1,Adam Naramore,US
fl:ad_ln:narayanan-1,Aditya Narayanan,US
fl:ad_ln:nash-2,Adam Nash,US
fl:ad_ln:nasiri-1,Adel Nasiri,US
fl:ad_ln:nathan-3,Adam Clark Nathan,US
fl:ad_ln:nayak-2,Aditya B. Nayak,US
fl:ad_ln:nemcek-1,Adam Nemcek,CZ
fl:ad_ln:neustein-1,Adam Neustein,US
fl:ad_ln:ng-3,Adrian Tsz Him Ng,US
fl:ad_ln:nibu-1,Adel Nibu,DE
fl:ad_ln:niederberger-2,Adolf Niederberger,CH
fl:ad_ln:nori-1,Aditya Vithal Nori,GB
fl:ad_ln:nunn-2,Adrian D. Nunn,US
fl:ad_ln:olson-3,Adam L. Olson,US
fl:ad_ln:ong-2,Adrian E. Ong,US
fl:ad_ln:pacelli-1,Adam Pacelli,US
fl:ad_ln:pacini-1,Aderson J. Pacini,BR
fl:ad_ln:pandey-4,Aditeya Pandey,IN
fl:ad_ln:paskow-1,Adam Paskow,US
fl:ad_ln:paton-1,Adrian Paton,DE
fl:ad_ln:pawloski-1,Adam R. Pawloski,US
fl:ad_ln:phillips-3,Adam B. Phillips,US
fl:ad_ln:pike-1,Adam A. Pike,US
fl:ad_ln:pineau-1,Adam Pineau,US
fl:ad_ln:piotrowski-1,Adam Piotrowski,US
fl:ad_ln:plaunt-1,Adam Plaunt,US
fl:ad_ln:pohlmann-1,Adriana Raffin Pohlmann,BR
fl:ad_ln:polselli-1,Adam Polselli,US
fl:ad_ln:pongpeerapat-1,Adchara Pongpeerapat,US
fl:ad_ln:poon-2,Ada Shuk Yan Poon,US
