company_id,name
6cccde32-2913-4bef-8016-1b7d5259c44d,"EXCALIBUR IP, LLC"
6cccfcb4-1761-4afb-bd37-def24a3d1228,Industrial Technology Research Institute
6cd325d0-b8f0-4c40-ad55-9b40bd6acb40,Hella GmbH & Co. KGaA
6cd6601e-ac45-4a0b-a391-3e14d4ddaa06,Heriot-Watt University
6cdbd6a5-59df-40ab-8744-15df67dd12bf,INFASTECH INTELLECTUAL PROPERTIES PTE LTD
6cdff279-108d-44dd-b49b-f69c0862c55c,
6ce04dde-f383-4923-8798-780d1a608ed6,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA
6cef7612-a679-46dd-b936-6ad61873eb99,JONETIX CORPORATION
6cf012e9-0534-4e78-a93d-d88ffa469091,"Xirrus, Inc."
6d02fd51-010c-4014-bfe0-b341de09a6fc,FONTEM HOLDINGS 1 B.V.
6d07ccc7-5e92-4da1-8e82-0d0a816e38c5,KOBOLD CORPORATION
6d0a1e8b-4bcc-47f2-bc39-91c2301d4a43,IGT Canada Solutions ULC
6d0c84c7-d9c7-4d93-9751-770f7fec5039,"MIPS Tech, LLC"
6d0ff014-7366-40e6-ae2a-d19416d33fbc,"Beijing Spreadtrum Hi-Tech Communications Technology Co., Ltd."
6d208fb5-b7f9-4168-af34-050763c4b5b2,"Dane Technologies, Inc."
6d3d934f-d585-4cdc-a0f1-85ca365f8272,TATA STEEL LIMITED
6d51228c-7719-44c8-8f7d-33de008b8bc9,"Roadtec, Inc."
6d516b74-b130-4993-ad46-1cdfa890cd6a,"Biaggi USA, LLC a Delaware Limited-Liability Company"
6d552f47-68eb-4666-869a-8410c041b334,"Osterhout Group, Inc."
6d56787f-e528-44f8-bd58-9b3bb889d43d,"DANA HEAVY VEHICLE SYSTEMS GROUP, LLC"
6d57574a-aff9-4375-8781-79bd87aa1d06,The General Hospital Corporation
6d5ba43a-5b15-45d3-b824-f308ae8b9428,OPTICAL LOGIC INC.
6d5cfd10-57b8-4be6-92ba-0be00431469b,"Zenlabs Energy, Inc."
6d5e664c-1772-42b3-a558-3aa7bf8fe2e0,"Switchlab (Shanghai) Co., Ltd."
6d647673-6d18-4b41-8b2c-1c5a999c0b6b,Milacron LLC
6d71e697-724c-48f0-8032-0b39cd5775c8,Witzenmann GmbH
6d78ef2f-2818-4409-8d7c-d8541dd17fd0,Kerr Corporation
6d8119b0-90cf-4ffc-8dab-0f17ff7ffd60,SATIN GREEN TECHNOLOGIES LLC
6d81df27-eecc-4089-9753-9b2d4fbac333,Novelis Inc.
6d8b32e9-4eeb-4d9b-9bfe-f8e4f7bb1bec,OZYEGIN UNIVERSITESI
6d99d9a1-28e0-4f25-9b34-7389bbb8cf3b,"UNIVERSAL BIO RESEARCH CO., LTD."
6da8e74d-a5bf-4a46-a66f-0286ac829910,UNIVERSITAT POLITÈCNICA DE VALÈNCIA
6db2a454-8ebd-4fd6-9ed7-d065375a8010,Moen Incorporated
6db4dae1-934d-4cd1-a67b-8e8b6ece46bd,"ConsumerInfo.com, Inc."
6db6917f-1be5-447c-94a1-5895c2ae45c9,Insmed Incorporated
6dc65690-fd72-4e29-8508-31b62a7800a2,AutoStore Technology AS
6dd0db0b-9ea7-4d9c-afb3-e0e3e54107bf,"DACHWOOD PHYSIK, INC."
6dd89396-b857-4b04-81f4-f9c92b5dca4e,Tatsuno Corporation
6dd92a3b-fa04-4f80-ba36-8e9dba603913,"PACESETTER, INC."
6de36fd6-e9b0-4bfb-a686-0d4db283f988,Nagarjuna Fertilizers and Chemicals Limited
6de931b7-7619-40dd-a059-53211fe01757,AMERICAN MADE EQUIPMENT INC.
6df54a46-7646-4e5b-837e-a57260611dcd,"LIFESIZE, INC."
6df7b143-77b8-4a79-9b0b-c5f4913f16ee,Veolia Water Solutions & Technologies Support
6df9fb3e-f5f1-401c-aa89-5cf5ee6fc657,M-SOLV LIMITED
6dfcf5e7-0588-4bd9-8a5b-a446dc175667,Calgary Scientific Inc.
6dffc0af-8cfb-4f94-aef8-8ddbe990e9b0,NORTH CAROLINA CENTRAL UNIVERSITY
6e0168f0-46eb-4989-be02-711d17fbc27d,OPTIMUM ID LLC
6e0b12d0-8859-46be-83aa-7e64e60da119,TEJAS NETWORKS LIMITED
6e0b66ec-fcb8-4262-9705-67a3730d7157,HAMM AG
6e1c93f8-8f7f-4954-bd6a-88782b0fcb5a,"Xiamen Innovation Metal Products Co., Ltd."
6e1dda63-8aea-406a-9459-e3b4807a6193,SEGTON ADVANCED TECHNOLOGY
6e2179ea-0dc3-49ec-8ae4-e062b86a5f3c,ZKW Group GmbH
6e3101db-414f-4294-b2ba-c5989fe5bb23,Mountain Forge
6e31f0a2-bbda-46ba-bd5d-dbf24dd49839,HITACHI ZOSEN FUKUI CORPORATION
6e376c67-0158-452f-b8ab-5a5b25bab0bb,"QINGDAO JIAONAN HAIER WASHING MACHINE CO., LTD."
6e40737f-f50a-4591-9b25-0b7ac8e3a000,
6e410476-ac94-469c-8062-e6f68f064058,"CertainTeed Canada, Inc."
6e43d247-fe55-4c0f-b04a-8226bbe5ae89,Owlstone Medical Limited
6e453bda-9ed5-4a22-8b4a-c398288f9e75,"Chronomite Laboratories, Inc."
6e496994-69eb-4c15-8471-4582887245d6,Zpearpoint AS
6e5a608d-25fc-4c9e-a5f5-f44c6b45ca10,ISTANBUL TEKNIK UNIVERSITESI
6e5c9adf-8c27-4808-af8c-23f3ecbeaaa5,AIROPACK TECHNOLOGY GROUP B.V.
6e637fdc-6d2d-441a-92de-66e160869dce,"NIPPON STEEL & SUMIKIN PIPE CO., LTD."
6e6b09e4-3b3a-400e-8e8c-731186f22744,Edwards Lifesciences CardiAQ LLC
6e788906-10de-4c4b-ad3a-8828355f7415,ANTS TECHNOLOGY (HK) LIMITED
6e818594-4d7a-4e4c-bb2d-ab3108e57052,"MultiDimension Technology Co., Ltd."
6e84d62a-29d8-466a-9b04-cd4f9a318cf7,"BECTON, DICKINSON AND COMPANY"
6e87196d-c744-45ba-af34-6172495e2821,"BESST, Inc."
6e9126e1-612d-495f-a2b1-0ea63b5336da,"K.B.C. Group, Inc."
6e95b203-e1bf-4122-a0fa-49c780a8b6d0,Hubbell Incorporated
6ea07034-c624-41d9-a65e-3c649c69b8c9,Velcro BVBA
6ea1a9d0-7ba3-4cd0-b00f-5cc6911feb0c,Faurecia Innenraum Systeme GmbH
6eb23a36-d0fa-4d03-b92c-5b5ec253037b,"REFORM BIOLOGICS, LLC"
6eb385f9-341e-43c1-857a-e8a17d6c2237,"Zimmer Biomet Spine, Inc."
6ebaef59-00a1-44a7-80fa-e80c061d2d7b,Alcatel-Lucent USA Inc.
6ec50422-3423-4682-b468-8e9630ae5ae4,AXIS AB
6ec66b24-c119-4357-a494-4c34c08da4e8,TOSHIBA MEMORY CORPORATION
6ed92ae5-694a-402e-bafa-af3d9ca3882f,Oath Inc.
6ee28409-14dd-4723-b346-0aed689c6096,"Mireplica Technology, LLC"
6ee56c69-e3e4-4d9e-881f-9bcdf5f964c8,"JUGS SPORTS, INC."
6ef3ddce-42dd-4b61-b0c1-0154cb47526b,Gilbarco Inc.
6f0eb2b4-0ec4-40e4-b954-d29734df6b75,GREENGAGE LIGHTING LTD
6f176d89-b4c4-4292-ad3d-87403026e6eb,"PRISM Biolab Co., Ltd."
6f1c927c-104d-4b5f-88f5-41de42563ef6,Smart Vent Products LLC
6f1ea3bd-b377-42ba-b2c6-d82f1ed0bd0f,ETO MAGNETIC GmbH
6f22bb8b-b51e-45b5-b1d2-245351470304,"MABUCHI MOTOR CO., LTD."
6f26d1e0-5294-42c7-a125-cd83fe4516b9,"WUHAN LUCKY PARTNERS CO., LTD."
6f29ce08-aac0-45a5-a80e-aef0c44d8163,"FOCALTECH SYSTEMS CO., LTD."
6f3b3ef0-c175-45f9-b55c-6b9b8e410207,AbbVie Biotechnology Ltd.
6f3f0ea6-1986-4e9d-a056-e9f758170f5e,The Topline Corporation
6f4a6634-b829-4718-a967-e38f5f1c2ec1,Twilio Inc.
6f4a79fc-727f-4a6f-bb60-ba412f594c29,Reaction Engines Ltd.
6f51af7e-208a-43e3-922a-c7c31707d495,"TAIYO YUDEN CO., LTD."
6f5e5262-9cdc-40de-9a88-3f22bfed473c,"Westcast, Inc."
6f620f1b-07f4-4075-887e-2eccbfaf5869,"GUANGDONG AULDEY ANIMATION & TOY CO., LTD."
6f65eaad-c3f2-459f-8d64-eb871462ca6c,"KANSAI PAINT CO., LTD."
6f6e3134-e97c-4db2-8827-f2934b3f4cb4,"AnatomACL, LLC"
6f8ac91f-b250-4e0f-9770-e80785e1fed2,"Argos Therapeutics, Inc."
6f9c1a8b-8c61-420a-93ba-73d8a2414ca8,Frederick Marius
6fbbd8cc-f04f-49d0-93ad-78d7640458e5,"ECHNICAL INSTITUTE OF PHYSICS AND CHEMISTRY, CHINESE ACADEMY OF SCIENCES"
6fcdf119-a312-451c-9f24-e94e477e3e1b,MARIELLA LABELS OY
6fd94275-0695-4074-9367-fe22a3edc993,"SOLVAY SPECIALTY POLYMERS USA, LLC"
6fdd9b2e-89d4-465d-a850-bf663fd6991f,"NetScout Systems Texas, LLC"
6fe687f1-97a0-445e-a753-199ad2d6da3d,"JIANGSU HENGRUI CO., LTD."
6feba334-6c9b-4d54-ba5a-e01578de48cc,ILLYCAFFÈ S.P.A.
6fff0128-5d98-4b5b-b9f7-0cd32e7ca2f1,Think Research Corporation
70032402-8e0b-44d6-9805-1b950ec11950,"ASW, LLC"
70038522-cf6b-4a24-a8d5-7aa4c6b07427,HQPHOTONICS INC.
700ee0eb-3d4c-41f6-8f75-5100b9bd581b,BAE SYSTEMS PLC
7016fb71-6d63-4c7e-aa5a-371fc421dc7a,"KYLIN Sanitary Technology (Xiamen) Co., Ltd."
701989dc-84c8-479e-b556-a69c369d32c0,Voith Patent GmbH
7029ea39-9d1b-43a0-bdf1-ddd2b2ab58a1,VISHAY MCB INDUSTRIE
70394be3-efcd-4416-aa07-d493581e7c45,"ENTEGRIS, INC."
703d8d0a-19ab-4c75-86cb-5e25a96803fe,IEE INTERNATIONAL ELECTRONICS & ENGINEERING S.A.
70416d4a-6b75-42c1-a56e-2ae871829e22,"NO MORE SQUIRMY BABY, LLC"
70465f86-30c9-4f2e-a7de-ce2a56844069,"MACROGEN, INC."
705d4c81-e9ee-42c6-a1e7-f62157ddb98f,"ACORN TECHNOLOGIES, INC."
705e44cf-17d2-4dc8-86cc-59779529aac3,"ASFC SGPS, S.A."
706399c2-5a06-4c89-872a-659d5c191d08,Planex Design Pty Ltd
70655334-a568-4c9c-86d0-67cb1c11affd,Dr. Bata Zrt.
7066f6bf-2506-4648-91e8-4ccb7e98d80d,"TIANJIN ASYMCHEM PHARMACEUTICALS CO., LTD."
7069eba6-b660-4571-a9fd-80bc074db253,ABBYY Development Inc.
7085eb37-454a-4bb9-afe5-1ca53da28db9,Topas Therapeutics GmbH
708b4cbb-d370-41b3-94db-3618a35bb0d5,GUANGZHOU TRIZ INFORMATION TECHNOLOGY LTD.
708dd351-7124-499a-8e8f-efb7f13905c9,"Clearfield, Inc."
709c1cda-3647-4d95-a8fd-aede2724647c,Howard University
70d447b4-f6da-45dc-9fd1-7ec7adad8466,GLOBILI LLC
70e00475-63f4-45d9-95fa-3a237dbc2a7e,BOMAG GMBH
70e25b90-dd3d-434f-a007-9b84eb18eec4,"SKC CO., LTD."
70f1ee58-b7f2-460c-b3f0-ca94ee011f97,Össur Iceland ehf
70f65f97-03ad-4a68-9dca-366e550cfe60,CHIESI FARMACEUTICI S.P.A.
71028832-1f2b-40e2-825b-050e929838dc,
7105efbb-7281-4c6a-b6d2-6a6218f8bf66,Next Print Technologies APS
710b4e0c-73ab-4c3e-a4d7-634e18a3041c,MECAER AVIATION GROUP S.P.A.
711151fa-a0df-4c70-a038-46cd173dea05,VALMET AB
71226f6d-8b1a-4196-9bc3-0883833d6e33,"DIPSOL CHEMICALS CO., LTD."
7128a6e1-0407-42ab-a985-134e743273c3,SAINT-GOBAIN GLASS FRANCE
712e9af8-13e3-4b25-9e1d-803b45cd8f81,Dyomics GmbH
7139484e-9132-4529-a88b-dda9af63dace,"FAST TRACK TECHNOLOGIES, INC."
71421a21-ef55-4003-8545-751c86b36e83,Markov LLC
714e49ab-8890-49df-9599-6ecd09833aee,
7155b1a8-4dac-4b15-bfb2-0aed88776b58,"DePuy Synthes Products, Inc."
71667696-84e4-4a6b-b503-f5ba7b65807c,"ViZn Energy Systems, Inc."
71683501-1a67-46ae-9702-4b9ac3849e2d,MAN Truck &Bus AG
7168c46b-dd2e-4ae9-8c99-a2c31e641ce5,HAYABUSA FIGHTWEAR INC.
717f7256-3f42-4cbb-86ec-f7a84cafea7d,SOUTHERN MEDICAL UNIVERSITY
7180c116-6287-4272-b7c9-491713a32e9e,BENEQ OY
718d07ec-d019-4ddb-a5cb-62f4b6787833,Henny Penny Corporation
71a59c22-406f-4c97-9e5b-f6d2ae9a9d15,HASHPLAY INC.
71a65ef9-d7c4-4069-a5e4-52db34c3c2d1,"ASSA ABLOY ACCESSORIES AND DOOR CONTROLS GROUP, INC."
71a68727-1194-453b-9f07-5949a53c8ccd,EM&I (MARTIME) LIMITED
71a6d104-6c6f-4f77-8813-7c7fe2a5e08a,"SAGINOMIYA SEISAKUSHO, INC."
71adec74-2196-4759-8573-9217f2edc694,"VOIP-PAL.COM, INC."
71b4f2ab-e09d-4c92-80a3-96dafa9e504b,Lalabu LLC
71b97d51-94a2-480f-bb79-01b1d3506dd6,DSP Group Ltd.
71ba1019-3c32-44e9-9259-822afe97b7f2,Albumedix A/S
71c137e3-0693-425d-8146-69e906952e11,"JIANGSU TASLY DIYI PHARMACEUTICAL CO., LTD."
71c4cfba-b3ab-4fcc-92c8-22e13b7a7364,University of Electronic Science and Technology of China
71c7ad14-311f-4f26-963c-a3a6a7accc28,"Oceus Networks, LLC"
71d062d8-6b57-42ce-bab8-7449e9b788f8,"APEX MICROELECTRONICS CO., LTD."
71d3d28b-1fd2-4352-ac53-4f741fdc1e61,"BikeBus, LLC"
71d4d0f3-3ab8-4d76-bc74-09d31ac8a4c8,Med-Life Discoveries LP
71ec01a2-932e-4890-9d30-0ceebf81031c,MetaSwitch Networks Ltd.
71f9da19-0f84-4064-a993-c671ebd5c19e,Dynamics Inc.
71fb742c-247f-4573-bc47-a829122f81f7,Kochi University of Technology
71fbdac6-6844-49b9-b1d1-f3cc33d4cb90,Hospices Civils De Lyon
71fe4b5f-ecef-4223-8feb-eb4aaf2ef27e,"Exact Sciences Development Company, LLC"
7208ab20-b7ea-4855-b572-fffb6fe30386,FLAMMA SPA
720e8e41-9482-47f7-9485-963a5d3de245,"NIPPON BEET SUGAR MANUFACTURING., CO., LTD"
721ee29c-e2dd-48ae-a3fa-bc4d059147da,"Miltenyi Biotec, Inc."
7220ada7-bc2d-47d2-9e0e-c869a25f605e,"JARLLYTEC CO., LTD."
72230d8f-c789-4a26-8392-94c71621c6a6,"Battelle Energy Alliance, LLC"
72286648-6376-4664-9d25-dfb767b21cd4,"Nanoclear Technologies, Inc."
7229342a-8cd6-4caf-adec-1c62a781daef,"POET RESEARCH, INC."
7231a24f-d5ae-4728-9d7e-2dc35f8d034b,"GEM OPTICAL CO., LTD."
723d18c1-6884-4dd5-8346-73a8f9634cbe,"ILUKA COLLEGE CO., LTD."
724114dd-4d1b-4824-a1d9-7d92c417e36b,The Hospital for Sick Children
72491b57-78f0-431d-a82a-59f2183d6d8c,Fresenius Kabi Deutschland GmbH
724eba8c-70ce-4318-b4c3-c97192a804da,INSYDE SOFTWARE CORP.
72564219-2c83-4bf6-951b-86f43c047c0e,Ortic 3D AB
72608a88-24d8-4a23-bf8b-9fc8e04422f0,CLEANCARBONCONVERSION PATENTS AG
7266666a-065d-44c4-bfa8-6c81de2cef60,"EcoFactor, Inc."
72773021-9fb0-4028-9b94-2e756e32a954,"OMNIVISION TECHNOLOGIES, INC."
7288e35a-4253-4adb-a8c4-c5202203964d,Nordischer Maschinenbau Rud. Baader GmbH & Co. KG
72931688-253e-4561-91e9-fd9bb6b0f407,"SANKI ENGINEERING CO., LTD."
72a27a96-b8a4-4740-976b-ed75591e6e9f,"FRAM GROUP IP, LLC"
72acc50f-79a9-4681-9edd-d2163febe47c,Incyte Corporation
72aec639-04af-4ced-8292-8d4a476a0335,Provenance Asset Group LLC
72b7d63e-f072-4ec1-ad35-e371b88d3482,"CUTTING EDGE INNOVATIONS, LLC"
72c29e03-f87c-4b9e-b387-b11f25769305,"Heartflow, Inc."
72cef430-6781-42e6-b2be-81e914dfeeaf,S.E. SPECIAL ENGINES S.R.L.
72db5a7f-06e0-4b0d-8e7d-f9b990ba2b7d,JIAO HSIUNG INDUSTRY CORP.
72ea371c-6a23-496e-b1fc-cd9397a0cfe7,"Sirna Therapeutics, Inc."
72fbbcef-a50b-46f8-b763-94617d7373c9,Dyson Technology Limited
7308870f-4868-48bc-925c-cb8aeea07dc4,RESEARCH COOPERATION FOUNDATIONOF YEUNGNAMUNIVERSITY
73207b74-a8bc-4cdf-a0ae-bfa0fd8e872c,PSEMI CORPORATION
732ae5ab-5381-4bac-a4bf-f3716062b36c,National University Corporation Tohoku University
73394653-11be-49cc-aaf2-417f01286b85,"SHANGHAI WUZHENG ENGINEERING TECHNOLOGY CO., LTD."
7350ee8b-9f00-45cf-92e6-ae71c4fde2bc,Johnson Outdoors Inc.
735c04b8-c899-4bd5-ab68-049cedd2bdb4,"FLOORING INDUSTIES LIMITED, SARL"
7363d464-911e-437b-a693-f72fa757aae3,VERTELLUS HOLDINGS LLC
736c503a-43b5-4b1b-be73-3f6b900908c8,"Bedgear, LLC"
7372aad9-75ae-4b96-b6b7-0f35eb91590c,"GARUDA TECHNOLOGY CO., LTD."
7375eb35-e48c-47d3-b016-45a634d05356,
737cff9d-6432-45f4-ace2-f3887d7df29a,"YAMAMOTO METAL TECHNOS CO., LTD."
7385c5f4-3dd4-4af5-b395-b0b5e8fe0b00,California Institute of Technology
73863a8e-ba3a-474c-849f-ecd6d345acbd,"MEDTRONIC MINIMED, INC."
738d0229-e52b-4db2-bf0e-5f56a112f6d4,Sealed Air Corporation (US)
7394a79b-64ac-49dd-bbea-3d0a56241938,Alfred Kärcher GmbH & Co. KG
7396ba68-e2a1-4f1e-b191-1d1783229387,
739b2596-cdf8-411e-a922-bd8781f55373,THE BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA
739b5ea4-27fe-4941-a638-16cc8c2847a6,"Netflix, Inc."
73a1c0c9-c8b0-4bc2-b275-0e36dd8bbf0d,SOUCY INTERNATIONAL INC.
73a5e05f-3750-4b13-9822-5d2947fb88e5,"TOUCHSENSOR TECHNOLOGIES, LLC"
73a662fa-4486-4ea8-9436-7d44eefedefc,"Airstream Intelligence, LLC"
73a7740e-ec66-4c63-a4df-4f3d40730442,CLARK EQUIPMENT COMPANY
73ad15e0-d49e-4ae7-b0e0-8551ec148962,"FinLocker, Inc."
73bea314-fd03-4a86-bd8d-038bb00ef198,JOHNSON ELECTRIC S.A.
73bfb7cb-4db6-4878-b92e-c3f40f578967,Vanderlande Industries B.V.
73e5e8f9-0a5f-42fc-9277-70baf4b5358c,"Gel Cap Technologies, LLC"
73e96632-aca5-47be-8b88-8b51d51cce2d,INTERNATIONAL SAFETY COMPONENTS LIMITED
73f21551-1ce1-431b-a2e1-9bdaded993ed,UNIVERSIDAD DE VALENCIA
740c01c3-c039-4adb-9c02-f8b39ff88a2a,Elekta AB (publ)
740e12b4-cb03-4036-ac83-df1359e4dee3,Zilkr Cloud Technologies LLC
7414230d-c6d3-484e-a431-e1b6b6e83b79,PHYSICAL OPTICS CORPORATION
7414ebb0-e204-4dde-bf4c-f9f6a6797d22,Danmarks Tekniske Universitet
741ab989-e8be-495e-ae38-5f96b2dc87c0,"U.S. WELL SERVICES, LLC"
741b6558-fa09-4956-8a25-c073e79aad67,KROHNE AG
741cd94c-f327-43e1-96bc-a576e560b921,eFFECTOR Therapeutics Inc.
7420fb59-c171-46b3-b100-f91363bd772b,Viacom International Inc.
7435617a-32bb-4341-aa22-566e1922b185,1440814 ONTARIO INC.
74358886-bdd4-465c-9826-57df7d8cbd45,P4TENTS1 LLC
7441bbbf-43d7-4ec8-9be7-f58b76e7399c,APIUM INC.
744288f6-3765-488a-b65f-c4b2338d012a,"SEMILAB Semiconductor Physics Laboratory Co., Ltd."
74443a53-96e5-40cb-97d8-1744abd94db1,"Rex Medical, L.P."
74491f63-e198-4158-9eb1-6adf3336e1fb,"MPSC, Inc."
745525ab-892d-40e3-a2c6-afcc6191ebf9,"ANSYS, INC."
745f551a-d07f-418c-900d-4e1a28d98924,Prestone Products LLC
74621531-4e96-490b-b4bc-4ac77a8778b2,The Babcock & Wilcox Company
746ca271-ac24-4622-8de6-9227f61b1ee7,Sophion Bioscience A/S
7472b925-d90a-45ec-b6db-c252eaf1148d,"Excel Cell Electronic Co., Ltd."
7486c5c5-9d24-4f30-bf3b-8a281f79eca4,"Nellix, Inc."
7488bf2e-2dba-4389-abe7-677b59df3127,XEIKON MANUFACTURING N.V.
748cba27-ff03-4425-8641-c6187c7b7bf7,Fortum Oyj
7490c482-c031-4689-96c6-c868d6263708,Primax Electronics Ltd.
749f3af0-624a-43bc-a0cf-5150a06cd8e0,"QSR OUTDOOR PRODUCTS, INC."
749f51e3-d883-4aa9-8f99-85214edcc5ca,Noble Systems Corporation
74a338b0-bb4f-424a-99b1-8b6b366f4110,Whitefield Plastics Corporation
74a858ba-9467-4397-bb61-5d0ee8045c1b,PURELEAU LTD.
74ab0e0f-5812-4111-a2d0-7b4ae4ff5c4f,Battelle Memorial Institute
74b1ce2a-7d1f-453d-8ef3-a8ff50d17dc7,"GENIUS ELECTRONIC OPTICAL (XIAMEN) CO., LTD."
74b7a1b3-fdbf-446d-a564-a367b4b1227c,INNOTORQ GmbH
74bad736-1082-4556-bcaa-79982c1d61bd,"One Gold Tooth, LLC"
74bf0364-bf44-4fd3-bc6f-589897fedaf7,"International Engine Intellectual Property Company, LLC"
74c11be2-20ec-49fe-ac26-d839d375bd32,MITSUBISHI ELECTRIC CORPORATION
74c3f0aa-7f4f-42a1-bf84-7927b096b979,"IORTHOPEDICS, INC."
74d921a4-8c76-4df7-9a43-db1f9d73c67f,Shriners Hospitals For Children
74eaed13-2b87-4ed5-bd5b-9c72a0a2a0dc,Adams Mfg. Corp.
74f7d91e-3a99-42cd-af7a-5bdca32cd8ad,U-shin Italia S.p.A
74f844df-2b39-4ece-b334-b091562bb66e,"INTERMUNE, INC."
74ff0f8a-b8cb-4474-b394-56879168f5a6,Bridgeview Mfg. Inc.
74ff8ed5-1d84-430e-b2c8-2b2be7a97eb9,
7501e075-3801-4746-aef9-81ff74a5abd8,HOYA CORPORATION
7503d30a-7c22-4ec9-9a50-64f50702ac82,DR. SCHNEIDER AUTOMOTIVE POLSKA SPÓLKA Z OGRANICZONA ODPOWIEDZI-ALNOŚCIA
7504c210-6ca4-44c3-8d37-9378bf6b8193,OSRAM SYLVANIA Inc.
750a52e7-0b06-4e48-9a6e-8d46fa591b06,Bayer Pharma Aktiengesellschaft
751059ac-7026-477c-91c5-178473a66a69,"LI HSEN PLASTICS CO., LTD."
7516d3b0-6072-4881-a4ae-06da902e97b5,"Novomer, Inc."
751c9e82-c388-4017-954a-1152d00ee03c,EMPERRA GMBH E-HEALTH TECHNOLOGIES
752c2a16-fe86-4097-9534-c2e163e3e657,MTT INNOVATION INCORPORATED
752cdd9b-84a4-48ab-8f82-aa4e447c7f19,UNIVERSITÄT DUISBURG-ESSEN
7540ab46-c5b6-49ce-acae-6418bce31b64,ROBINSON BROTHERS LIMITED
7546effd-171c-42a1-a867-e9205efda085,"Warrior Sports, Inc."
754c5a7b-0e27-44aa-a507-3acc3be58ae0,Adey Holdings (2008) Limited
754f7b41-7838-44a2-8142-f6f4f59425cb,NORTH ZION MANAGEMENT LLC
7551f9b8-70cf-43e3-a830-cf58de6146d6,Sunlight Photonics Inc.
755e47ca-b681-44f1-a1d2-586ae81d9354,R.A. Pearson Company
75638bc8-1af3-440f-9ff4-9a7e65c08601,"Credence MedSystems, Inc."
7565dec5-ac07-45a0-a8b5-05282b2821ad,"Magikan, Inc."
75686b26-57b1-4671-a082-7c94569e54ce,Activetainment AS
756afc4f-4baf-4105-ab41-7252aaa12c78,Avast Software s.r.o.
756cd0dd-9df7-4966-8eca-50b094f43e86,"Tekni-Plex, Inc."
756e1bf8-55ee-4897-9a1d-ddb17a8bb347,"Adamant Namiki Precision Jewel Co., Ltd."
7576dad8-b46f-4736-b6f2-36f598d90120,"SAKURA FINETEK U.S.A., INC."
7579cbe9-306d-4be2-896c-59d5146daf0e,VICTREX MANUFACTURING LIMITED
757a4be5-9c57-426e-9385-97ff511e3b2e,Luna Loop AS
757ca91a-f645-4250-ad4a-2733b85b8934,"SEMICON LIGHT CO., LTD."
75807100-f2e0-4c31-bc8a-4fe9b1f5c609,"EKC Technology, Inc."
758a2c45-3949-41fa-9739-0fed9f1e60df,"CITIGROUP TECHNOLOGY, INC."
7590ff96-da58-45bd-b930-2beb70a66347,"The United States of America, as represented by the Secretary, Department of Health and Human Services"
759391a1-9676-432b-a0a8-957e4b2f18b3,"Video Gaming Technologies, Inc."
75a39784-89d7-4fb8-8871-7e493e3c3378,"EnergySolutions, Inc."
75af58a7-54a5-41c1-8dd7-ee4f50e46e9d,Caterpillar Inc.
75b112df-0933-4a09-a57a-3b88460580c7,RAH COLOR TECHNOLOGIES LLC
75b45e0b-fbc7-4b1b-bd20-3064cfabed28,TOPCON CORPORATION
75bb0679-b0c2-4e2d-b826-865fc910958b,"ETERNAL MATERIALS CO., LTD."
75bc6384-8c96-4bda-8e8a-1e0ea3b1e295,"Pave, LLC"
75c15bec-c9c6-491f-b9bb-3b7c72cad0c6,Applied Materials Israel Ltd.
75c427ab-c6d5-494d-ac49-b813da00ea4a,Magna Exteriors Inc.
75c97e76-8ee9-4a95-ac84-d1e4b688e065,"Compass Natural Gas Partners, LP"
75cfe118-6eb8-4ea2-922f-97b4448a0b19,"NYSE Group, Inc."
75d8f573-cf41-481c-948c-c7f1ccd5c024,"BEIJING CUP GREEN CATALYTIC TECHNOLOGY CO., LTD."
75dde629-66a9-4e19-a446-8585414dbc17,RichWave Technology Corp.
75f2793c-be87-4932-aa86-a0bdb8ffc53a,UNIVERSIDAD DE LA HABANA
75f66bec-2c07-4d50-b39a-0a0316f579f6,"NXP Canada, Inc."
75fb4624-94d7-4976-97c9-c6d227e63690,ALPEX PHARMA SA
760036f1-9e05-4a2b-8c2f-f698d7114d83,Twigg Scientific & Technical LTD
7608788f-a81a-4936-b09d-806fdc871122,The Lauridsen Group
760c3f45-6d94-46fe-97ce-e46a9da8a760,"JACK BRANDS, LLC"
76116c56-c2c6-4068-b451-bea89888a04f,"Pelican BioThermal, LLC"
76138010-3e2f-4a9d-8906-3af553f149cb,"Brooks Sports, Inc."
7616b883-895c-4195-b4d9-70d8612bff8d,Profound Medical Inc.
761899f6-0ac9-4937-8574-812df5d3ab00,BYD COMPANY LIMITED
761e5538-0f7e-4f1c-baf5-eb0dde8eaad2,KOREA ATOMIC ENERGY RESEARCH INSTITUTE
762a7b82-06ac-423f-bd40-45b0df2a8fd7,"VF Imagewear, Inc."
762eb2b9-4e17-41f2-b4fa-700f932a8f42,"TANDEM DIABETES CARE, INC."
7632ff3f-2479-447c-a803-eec68cf3de55,Astrolink International LLC
76356acc-74d3-4fd7-9197-3edb40df548d,Stora Enso OYJ
763c1c3a-2bcc-473a-98cf-2ac9220a1f4a,EMOSIS
763cbb8e-5c8f-4506-9a23-be1d3f2f12d5,"LEAF HEALTHCARE, INC."
